C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/16/2014,03:00:00,REGULAR,0003849496,0004724191                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/16/2014,07:00:00,REGULAR,0003849511,0004724219                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/16/2014,11:00:00,REGULAR,0003849567,0004724392                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/16/2014,15:00:00,REGULAR,0003849723,0004724577                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/16/2014,19:00:00,REGULAR,0003849940,0004724791                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/16/2014,23:00:00,REGULAR,0003850091,0004724907                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/17/2014,03:00:00,REGULAR,0003850138,0004724932                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/17/2014,07:00:00,REGULAR,0003850151,0004725073                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/17/2014,11:00:00,REGULAR,0003850422,0004725892                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/17/2014,15:00:00,REGULAR,0003850613,0004726095                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/17/2014,19:00:00,REGULAR,0003851174,0004726427                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/17/2014,23:00:00,REGULAR,0003851387,0004726591                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/18/2014,03:00:00,REGULAR,0003851391,0004726595                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/18/2014,07:00:00,REGULAR,0003851414,0004726757                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/18/2014,11:00:00,REGULAR,0003851650,0004727621                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/18/2014,15:00:00,REGULAR,0003851840,0004727813                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/18/2014,19:00:00,REGULAR,0003852546,0004728089                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/18/2014,23:00:00,REGULAR,0003852826,0004728275                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/19/2014,03:00:00,REGULAR,0003852838,0004728277                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/19/2014,07:00:00,REGULAR,0003852851,0004728441                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/19/2014,11:00:00,REGULAR,0003853110,0004729234                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/19/2014,15:00:00,REGULAR,0003853341,0004729464                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/19/2014,19:00:00,REGULAR,0003854072,0004729784                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/19/2014,23:00:00,REGULAR,0003854357,0004729997                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/20/2014,03:00:00,REGULAR,0003854357,0004729999                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/20/2014,07:00:00,REGULAR,0003854369,0004730181                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/20/2014,11:00:00,REGULAR,0003854616,0004730965                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/20/2014,15:00:00,REGULAR,0003854812,0004731213                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/20/2014,19:00:00,REGULAR,0003855533,0004731495                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/20/2014,23:00:00,REGULAR,0003855845,0004731650                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/21/2014,03:00:00,REGULAR,0003855845,0004731650                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/21/2014,07:00:00,REGULAR,0003855859,0004731790                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/21/2014,11:00:00,REGULAR,0003856123,0004732600                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/21/2014,15:00:00,REGULAR,0003856367,0004732828                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/21/2014,19:00:00,REGULAR,0003857075,0004733154                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/21/2014,23:00:00,REGULAR,0003857376,0004733281                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/15/2014,03:00:00,REGULAR,0004886216,0002800449                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/15/2014,07:00:00,REGULAR,0004886229,0002800483                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/15/2014,11:00:00,REGULAR,0004886346,0002800640                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/15/2014,15:00:00,REGULAR,0004886630,0002800728                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/15/2014,19:00:00,REGULAR,0004887107,0002800830                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/15/2014,23:00:00,REGULAR,0004887410,0002800869                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/16/2014,03:00:00,REGULAR,0004887513,0002800892                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/16/2014,07:00:00,REGULAR,0004887527,0002800912                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/16/2014,11:00:00,REGULAR,0004887581,0002801004                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/16/2014,15:00:00,REGULAR,0004887819,0002801102                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/16/2014,19:00:00,REGULAR,0004888148,0002801201                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/16/2014,23:00:00,REGULAR,0004888350,0002801250                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/17/2014,03:00:00,REGULAR,0004888413,0002801258                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/17/2014,07:00:00,REGULAR,0004888439,0002801367                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/17/2014,11:00:00,REGULAR,0004888823,0002801750                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/17/2014,15:00:00,REGULAR,0004889076,0002801865                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/17/2014,19:00:00,REGULAR,0004889808,0002802010                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/17/2014,23:00:00,REGULAR,0004890080,0002802115                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/18/2014,03:00:00,REGULAR,0004890088,0002802116                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/18/2014,07:00:00,REGULAR,0004890102,0002802234                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/18/2014,11:00:00,REGULAR,0004890513,0002802641                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/18/2014,15:00:00,REGULAR,0004890737,0002802717                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/18/2014,19:00:00,REGULAR,0004891596,0002802834                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/18/2014,23:00:00,REGULAR,0004891932,0002802913                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/19/2014,03:00:00,REGULAR,0004891962,0002802918                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/19/2014,07:00:00,REGULAR,0004891981,0002803032                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/19/2014,11:00:00,REGULAR,0004892421,0002803391                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/19/2014,15:00:00,REGULAR,0004892674,0002803508                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/19/2014,19:00:00,REGULAR,0004893555,0002803627                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/19/2014,23:00:00,REGULAR,0004893898,0002803698                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/20/2014,03:00:00,REGULAR,0004893898,0002803700                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/20/2014,07:00:00,REGULAR,0004893911,0002803807                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/20/2014,11:00:00,REGULAR,0004894296,0002804197                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/20/2014,15:00:00,REGULAR,0004894516,0002804294                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/20/2014,19:00:00,REGULAR,0004895358,0002804392                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/20/2014,23:00:00,REGULAR,0004895693,0002804443                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/21/2014,03:00:00,REGULAR,0004895693,0002804443                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/21/2014,07:00:00,REGULAR,0004895727,0002804548                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/21/2014,11:00:00,REGULAR,0004896221,0002804940                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/21/2014,15:00:00,REGULAR,0004896509,0002805038                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/21/2014,19:00:00,REGULAR,0004897347,0002805165                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/21/2014,23:00:00,REGULAR,0004897724,0002805201                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/15/2014,03:00:00,REGULAR,0007970000,0001173268                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/15/2014,07:00:00,REGULAR,0007970041,0001173277                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/15/2014,11:00:00,REGULAR,0007970272,0001173313                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/15/2014,15:00:00,REGULAR,0007970723,0001173338                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/15/2014,19:00:00,REGULAR,0007971390,0001173361                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/15/2014,23:00:00,REGULAR,0007971882,0001173373                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/16/2014,03:00:00,REGULAR,0007972082,0001173382                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/16/2014,07:00:00,REGULAR,0007972112,0001173389                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/16/2014,11:00:00,REGULAR,0007972305,0001173420                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/16/2014,15:00:00,REGULAR,0007972711,0001173449                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/16/2014,19:00:00,REGULAR,0007973195,0001173469                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/16/2014,23:00:00,REGULAR,0007973547,0001173484                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/17/2014,03:00:00,REGULAR,0007973655,0001173486                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/17/2014,07:00:00,REGULAR,0007973706,0001173522                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/17/2014,11:00:00,REGULAR,0007974351,0001173587                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/17/2014,15:00:00,REGULAR,0007974741,0001173621                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/17/2014,19:00:00,REGULAR,0007975724,0001173648                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/17/2014,23:00:00,REGULAR,0007976184,0001173685                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/18/2014,03:00:00,REGULAR,0007976198,0001173686                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/18/2014,07:00:00,REGULAR,0007976251,0001173728                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/18/2014,11:00:00,REGULAR,0007976917,0001173805                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/18/2014,15:00:00,REGULAR,0007977340,0001173819                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/18/2014,19:00:00,REGULAR,0007978410,0001173846                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/18/2014,23:00:00,REGULAR,0007978911,0001173871                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/19/2014,03:00:00,REGULAR,0007978944,0001173874                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/19/2014,07:00:00,REGULAR,0007979006,0001173903                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/19/2014,11:00:00,REGULAR,0007979674,0001173973                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/19/2014,15:00:00,REGULAR,0007980120,0001173997                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/19/2014,19:00:00,REGULAR,0007981187,0001174034                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/19/2014,23:00:00,REGULAR,0007981755,0001174055                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/20/2014,03:00:00,REGULAR,0007981755,0001174055                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/20/2014,07:00:00,REGULAR,0007981819,0001174086                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/20/2014,11:00:00,REGULAR,0007982506,0001174162                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/20/2014,15:00:00,REGULAR,0007982991,0001174186                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/20/2014,19:00:00,REGULAR,0007984088,0001174210                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/20/2014,23:00:00,REGULAR,0007984630,0001174228                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/21/2014,03:00:00,REGULAR,0007984630,0001174228                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/21/2014,07:00:00,REGULAR,0007984644,0001174262                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/21/2014,11:00:00,REGULAR,0007985048,0001174354                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/21/2014,15:00:00,REGULAR,0007985516,0001174371                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/21/2014,19:00:00,REGULAR,0007986591,0001174388                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/21/2014,23:00:00,REGULAR,0007987142,0001174397                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/15/2014,03:00:00,REGULAR,0006202452,0000457773                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/15/2014,07:00:00,REGULAR,0006202468,0000457775                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/15/2014,11:00:00,REGULAR,0006202634,0000457779                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/15/2014,15:00:00,REGULAR,0006202953,0000457782                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/15/2014,19:00:00,REGULAR,0006203463,0000457786                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/15/2014,23:00:00,REGULAR,0006203763,0000457789                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/16/2014,03:00:00,REGULAR,0006203857,0000457791                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/16/2014,07:00:00,REGULAR,0006203870,0000457791                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/16/2014,11:00:00,REGULAR,0006203972,0000457796                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/16/2014,15:00:00,REGULAR,0006204223,0000457799                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/16/2014,19:00:00,REGULAR,0006204540,0000457804                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/16/2014,23:00:00,REGULAR,0006204772,0000457806                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/17/2014,03:00:00,REGULAR,0006204826,0000457806                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/17/2014,07:00:00,REGULAR,0006204866,0000457815                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/17/2014,11:00:00,REGULAR,0006205466,0000457822                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/17/2014,15:00:00,REGULAR,0006205736,0000457833                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/17/2014,19:00:00,REGULAR,0006206681,0000457843                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/17/2014,23:00:00,REGULAR,0006207026,0000457847                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/18/2014,03:00:00,REGULAR,0006207030,0000457847                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/18/2014,07:00:00,REGULAR,0006207081,0000457852                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/18/2014,11:00:00,REGULAR,0006207738,0000457865                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/18/2014,15:00:00,REGULAR,0006208025,0000457868                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/18/2014,19:00:00,REGULAR,0006208983,0000457872                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/18/2014,23:00:00,REGULAR,0006209382,0000457880                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/19/2014,03:00:00,REGULAR,0006209410,0000457881                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/19/2014,07:00:00,REGULAR,0006209455,0000457881                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/19/2014,11:00:00,REGULAR,0006210143,0000457890                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/19/2014,15:00:00,REGULAR,0006210439,0000457891                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/19/2014,19:00:00,REGULAR,0006211358,0000457898                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/19/2014,23:00:00,REGULAR,0006211780,0000457905                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/20/2014,03:00:00,REGULAR,0006211780,0000457905                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/20/2014,07:00:00,REGULAR,0006211820,0000457910                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/20/2014,11:00:00,REGULAR,0006212510,0000457914                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/20/2014,15:00:00,REGULAR,0006212789,0000457916                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/20/2014,19:00:00,REGULAR,0006213755,0000457922                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/20/2014,23:00:00,REGULAR,0006214138,0000457931                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/21/2014,03:00:00,REGULAR,0006214138,0000457931                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/21/2014,07:00:00,REGULAR,0006214188,0000457933                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/21/2014,11:00:00,REGULAR,0006214876,0000457943                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/21/2014,15:00:00,REGULAR,0006215194,0000457947                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/21/2014,19:00:00,REGULAR,0006216100,0000457961                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/21/2014,23:00:00,REGULAR,0006216463,0000457963                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/15/2014,03:00:00,REGULAR,0000001115,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/15/2014,07:00:00,REGULAR,0000001115,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/15/2014,11:00:00,REGULAR,0000001115,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/15/2014,15:00:00,REGULAR,0000001115,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/15/2014,19:00:00,REGULAR,0000001115,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/15/2014,23:00:00,REGULAR,0000001115,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/16/2014,03:00:00,REGULAR,0000001115,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/16/2014,07:00:00,REGULAR,0000001115,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/16/2014,11:00:00,REGULAR,0000001115,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/16/2014,15:00:00,REGULAR,0000001115,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/16/2014,19:00:00,REGULAR,0000001115,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/16/2014,23:00:00,REGULAR,0000001115,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/17/2014,03:00:00,REGULAR,0000001115,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/17/2014,07:00:00,REGULAR,0000001115,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/17/2014,11:00:00,REGULAR,0000001115,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/17/2014,15:00:00,REGULAR,0000001115,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/17/2014,19:00:00,REGULAR,0000001115,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/17/2014,23:00:00,REGULAR,0000001115,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/18/2014,03:00:00,REGULAR,0000001115,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/18/2014,07:00:00,REGULAR,0000001115,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/18/2014,11:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/18/2014,15:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/18/2014,19:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/18/2014,23:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/19/2014,03:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/19/2014,07:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/19/2014,11:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/19/2014,15:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/19/2014,19:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/19/2014,23:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/20/2014,03:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/20/2014,07:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/20/2014,11:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/20/2014,15:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/20/2014,19:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/20/2014,23:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/21/2014,03:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/21/2014,07:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/21/2014,11:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/21/2014,15:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/21/2014,19:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/21/2014,23:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,11/15/2014,03:00:00,REGULAR,0000000000,0000000571                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,11/15/2014,07:00:00,REGULAR,0000000000,0000000571                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,11/15/2014,11:00:00,REGULAR,0000000000,0000000571                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,11/15/2014,15:00:00,REGULAR,0000000000,0000000571                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,11/15/2014,19:00:00,REGULAR,0000000000,0000000571                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,11/15/2014,23:00:00,REGULAR,0000000000,0000000571                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,11/16/2014,03:00:00,REGULAR,0000000000,0000000571                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,11/16/2014,07:00:00,REGULAR,0000000000,0000000571                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,11/16/2014,11:00:00,REGULAR,0000000000,0000000571                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,11/16/2014,15:00:00,REGULAR,0000000000,0000000571                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,11/16/2014,19:00:00,REGULAR,0000000000,0000000571                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,11/16/2014,23:00:00,REGULAR,0000000000,0000000571                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,11/17/2014,03:00:00,REGULAR,0000000000,0000000571                                     
